user;item;rating
319;398;3.0
319;453;4.0
319;456;4.0
319;457;3.0
319;460;4.0
319;463;4.0
319;464;4.0
319;466;3.0
319;471;5.0
319;472;5.0
319;480;2.0
319;482;5.0
319;485;5.0
319;486;3.0
319;487;4.0
319;489;3.0
319;492;3.0
319;493;4.0
319;503;3.0
319;504;4.0
319;507;4.0
319;508;4.0
319;511;3.0
319;512;5.0
319;515;3.0
319;516;5.0
319;517;5.0
319;518;5.0
319;521;3.0
319;523;3.0
319;526;5.0
319;528;5.0
319;542;4.0
319;546;3.0
319;549;5.0
319;550;3.0
319;551;4.0
319;558;5.0
319;561;5.0
319;566;5.0
319;567;2.0
319;570;4.0
319;572;2.0
319;578;5.0
319;580;3.0
319;586;4.0
319;588;5.0
319;589;4.0
319;592;4.0
319;593;4.0
319;595;5.0
319;599;3.0
319;600;4.0
319;605;4.0
319;606;4.0
319;608;3.0
319;610;5.0
319;614;4.0
319;616;5.0
319;620;4.0
319;623;3.0
319;627;3.0
319;629;2.0
319;633;4.0
319;636;4.0
319;641;4.0
319;648;5.0
319;649;3.0
319;653;4.0
319;664;5.0
319;668;4.0
319;672;5.0
319;676;3.0
319;681;4.0
319;684;5.0
319;690;4.0
319;691;3.0
319;697;3.0
319;698;3.0
319;702;5.0
319;707;3.0
319;712;4.0
319;718;4.0
319;721;4.0
319;723;5.0
319;735;3.0
319;736;5.0
319;741;4.0
319;745;5.0
319;759;5.0
319;765;3.0
319;772;3.0
319;773;4.0
319;774;5.0
319;779;5.0
319;781;3.0
319;783;3.0
319;787;2.0
319;788;4.0
319;793;5.0
319;795;5.0
319;808;4.0
319;809;4.0
319;822;4.0
319;825;4.0
319;827;3.0
319;830;5.0
319;835;3.0
319;840;3.0
319;843;5.0
319;848;4.0
319;853;4.0
319;877;5.0
319;885;4.0
319;887;4.0
319;903;3.0
319;906;4.0
319;909;4.0
319;921;1.0
319;929;3.0
319;937;3.0
319;944;4.0
319;962;3.0
319;970;3.0
319;972;4.0
319;995;2.0
319;1008;3.0
319;1015;5.0
319;1031;4.0
319;1039;3.0
319;1042;4.0
319;1052;3.0
319;1055;4.0
319;1056;2.0
319;1065;4.0
319;1068;3.0
319;1069;3.0
319;1082;3.0
319;1083;4.0
319;1088;2.0
319;1101;3.0
319;1104;3.0
319;1111;4.0
319;1119;3.0
319;1126;3.0
319;1127;3.0
319;1128;3.0
319;1143;3.0
319;1152;4.0
319;1185;5.0
319;1198;3.0
319;1206;3.0
319;1218;4.0
319;1230;2.0
319;1241;4.0
319;1312;2.0
319;1386;1.0
319;1408;3.0
319;1488;4.0
320;5;5.0
320;6;1.0
320;8;4.0
320;13;4.0
320;19;4.0
320;22;4.0
320;24;5.0
320;25;1.0
320;30;4.0
320;32;4.0
320;34;5.0
320;35;5.0
320;46;3.0
320;51;2.0
320;62;4.0
320;65;5.0
320;71;3.0
320;81;4.0
320;84;3.0
320;88;5.0
320;89;3.0
320;90;4.0
320;94;4.0
320;98;3.0
320;104;5.0
320;114;5.0
320;123;4.0
320;129;1.0
320;130;4.0
320;141;5.0
320;142;2.0
320;158;5.0
320;161;5.0
320;164;4.0
320;175;5.0
320;197;4.0
320;207;3.0
320;224;5.0
320;227;5.0
320;228;1.0
320;261;3.0
320;273;4.0
320;288;4.0
320;291;4.0
320;452;3.0
320;453;2.0
320;454;3.0
320;456;4.0
320;459;4.0
320;460;5.0
320;461;3.0
320;464;4.0
320;465;5.0
320;466;3.0
320;467;5.0
320;469;4.0
320;470;4.0
320;471;5.0
320;472;5.0
320;474;4.0
320;483;3.0
320;485;5.0
320;486;2.0
320;488;4.0
320;489;5.0
320;493;4.0
320;495;4.0
320;498;4.0
320;500;4.0
320;503;3.0
320;504;1.0
320;505;3.0
320;507;3.0
320;514;4.0
320;515;4.0
320;516;5.0
320;517;5.0
320;518;5.0
320;519;4.0
320;526;5.0
320;528;5.0
320;531;4.0
320;532;2.0
320;538;5.0
320;542;4.0
320;546;3.0
320;547;2.0
320;548;3.0
320;551;5.0
320;556;3.0
320;558;5.0
320;561;5.0
320;566;5.0
320;570;5.0
320;571;5.0
320;577;4.0
320;578;5.0
320;592;4.0
320;595;4.0
320;597;4.0
320;598;3.0
320;607;3.0
320;614;2.0
320;616;4.0
320;621;5.0
320;631;4.0
320;633;4.0
320;641;3.0
320;659;2.0
320;662;5.0
320;666;2.0
320;668;5.0
320;674;4.0
320;675;3.0
320;684;3.0
320;685;5.0
320;697;4.0
320;702;4.0
320;704;5.0
320;716;4.0
320;719;4.0
320;721;5.0
320;722;3.0
320;725;4.0
320;739;4.0
320;745;4.0
320;748;3.0
320;759;3.0
320;763;3.0
320;764;5.0
320;765;3.0
320;773;4.0
320;779;4.0
320;789;3.0
320;790;5.0
320;791;3.0
320;793;5.0
320;794;3.0
320;795;5.0
320;805;5.0
320;810;4.0
320;816;2.0
320;822;3.0
320;830;3.0
320;833;5.0
320;835;3.0
320;840;4.0
320;842;3.0
320;843;5.0
320;850;4.0
320;875;2.0
320;876;2.0
320;887;4.0
320;898;4.0
320;900;3.0
320;906;4.0
320;917;3.0
320;925;2.0
320;933;4.0
320;935;1.0
320;942;3.0
320;943;4.0
320;945;3.0
320;974;4.0
320;1015;4.0
320;1028;5.0
320;1031;4.0
320;1061;1.0
320;1079;3.0
320;1082;2.0
320;1087;3.0
320;1118;4.0
320;1144;4.0
320;1146;4.0
320;1149;3.0
320;1175;4.0
320;1183;3.0
320;1203;2.0
320;1209;4.0
320;1228;3.0
320;1238;4.0
320;1260;3.0
320;1335;2.0
321;5;4.0
321;10;3.0
321;22;4.0
321;23;5.0
321;34;4.0
321;35;4.0
321;48;2.0
321;53;5.0
321;62;2.0
321;67;4.0
321;68;3.0
321;73;4.0
321;87;5.0
321;108;4.0
321;109;4.0
321;110;5.0
321;123;5.0
321;126;5.0
321;157;5.0
321;172;4.0
321;174;4.0
321;175;5.0
321;176;5.0
321;179;4.0
321;193;4.0
321;197;4.0
321;224;5.0
321;241;3.0
321;274;4.0
321;452;4.0
321;454;4.0
321;456;3.0
321;463;5.0
321;464;3.0
321;465;4.0
321;469;5.0
321;470;5.0
321;472;4.0
321;474;5.0
321;482;5.0
321;489;5.0
321;490;3.0
321;491;5.0
321;496;4.0
321;497;4.0
321;504;4.0
321;512;5.0
321;516;4.0
321;517;5.0
321;518;4.0
321;519;5.0
321;523;4.0
321;526;5.0
321;530;3.0
321;542;3.0
321;545;4.0
321;551;4.0
321;555;4.0
321;558;5.0
321;570;5.0
321;573;5.0
321;574;3.0
321;579;4.0
321;580;3.0
321;585;5.0
321;586;5.0
321;591;3.0
321;600;3.0
321;605;5.0
321;610;4.0
321;615;5.0
321;620;4.0
321;630;2.0
321;633;5.0
321;646;5.0
321;648;5.0
321;650;5.0
321;666;3.0
321;670;3.0
321;675;5.0
321;679;5.0
321;685;5.0
321;707;3.0
321;708;5.0
321;711;5.0
321;722;5.0
321;730;3.0
321;756;4.0
321;766;5.0
321;767;3.0
321;790;4.0
321;797;4.0
321;804;3.0
321;810;4.0
321;813;4.0
321;830;4.0
321;831;5.0
321;843;4.0
321;848;5.0
321;867;4.0
321;872;5.0
321;877;4.0
321;880;5.0
321;888;5.0
321;898;4.0
321;903;4.0
321;909;5.0
321;910;4.0
321;930;5.0
321;933;5.0
321;934;5.0
321;935;5.0
321;940;5.0
321;956;4.0
321;972;3.0
321;975;5.0
321;978;5.0
321;982;4.0
321;1020;5.0
321;1030;5.0
321;1065;3.0
321;1074;4.0
321;1121;4.0
321;1228;4.0
322;23;4.0
322;30;5.0
322;72;3.0
322;73;3.0
322;79;4.0
322;93;4.0
322;97;4.0
322;103;5.0
322;104;4.0
322;158;5.0
322;160;5.0
322;177;5.0
322;266;5.0
322;275;4.0
322;451;5.0
322;456;4.0
322;465;4.0
322;470;5.0
322;472;5.0
322;474;4.0
322;482;5.0
322;495;4.0
322;502;4.0
322;504;4.0
322;512;4.0
322;519;4.0
322;540;3.0
322;545;4.0
322;552;5.0
322;573;5.0
322;605;5.0
322;609;4.0
322;621;4.0
322;691;5.0
322;702;4.0
322;712;4.0
322;714;5.0
322;716;4.0
322;719;4.0
322;745;4.0
322;777;4.0
322;813;4.0
322;832;5.0
322;843;5.0
322;866;4.0
322;867;4.0
322;913;2.0
322;958;4.0
322;1038;4.0
322;1123;5.0
322;1152;5.0
323;5;4.0
323;8;4.0
323;9;5.0
323;13;4.0
323;18;4.0
323;22;5.0
323;23;5.0
323;24;4.0
323;26;5.0
323;30;4.0
323;34;3.0
323;35;5.0
323;51;4.0
323;57;5.0
323;65;3.0
323;81;4.0
323;86;4.0
323;87;3.0
323;88;4.0
323;96;4.0
323;97;4.0
323;98;4.0
323;103;4.0
323;104;4.0
323;108;5.0
323;114;4.0
323;117;4.0
323;119;2.0
323;123;4.0
323;133;3.0
323;135;5.0
323;136;4.0
323;137;3.0
323;142;4.0
323;150;5.0
323;157;4.0
323;163;5.0
323;170;4.0
323;173;4.0
323;175;4.0
323;176;4.0
323;177;4.0
323;181;4.0
323;184;4.0
323;188;3.0
323;193;5.0
323;194;4.0
323;197;5.0
323;214;4.0
323;245;4.0
323;274;5.0
323;275;4.0
323;282;5.0
323;292;5.0
323;300;4.0
323;304;3.0
323;324;5.0
323;361;4.0
323;451;5.0
323;452;5.0
323;456;4.0
323;463;4.0
323;466;4.0
323;467;4.0
323;469;4.0
323;470;4.0
323;471;4.0
323;472;4.0
323;474;5.0
323;479;4.0
323;488;3.0
323;489;4.0
323;493;5.0
323;495;4.0
323;498;4.0
323;499;4.0
323;501;4.0
323;503;3.0
323;509;4.0
323;512;5.0
323;513;4.0
323;516;4.0
323;517;4.0
323;518;4.0
323;519;5.0
323;521;3.0
323;524;4.0
323;526;4.0
323;527;4.0
323;528;4.0
323;537;4.0
323;542;4.0
323;556;4.0
323;558;4.0
323;560;4.0
323;561;4.0
323;566;4.0
323;569;4.0
323;571;4.0
323;573;5.0
323;583;5.0
323;596;4.0
323;600;5.0
323;605;4.0
323;606;5.0
323;607;3.0
323;609;4.0
323;610;3.0
323;613;4.0
323;616;3.0
323;620;4.0
323;621;4.0
323;622;4.0
323;628;4.0
323;631;4.0
323;633;5.0
323;636;4.0
323;637;2.0
323;638;5.0
323;646;4.0
323;648;5.0
323;654;4.0
323;659;5.0
323;660;5.0
323;661;4.0
323;672;4.0
323;674;3.0
323;675;4.0
323;682;4.0
323;683;4.0
323;684;3.0
323;685;4.0
323;698;4.0
323;702;4.0
323;703;4.0
323;704;3.0
323;716;4.0
323;722;5.0
323;736;3.0
323;745;4.0
323;759;4.0
323;766;4.0
323;767;4.0
323;770;3.0
323;771;3.0
323;772;3.0
323;776;5.0
323;779;4.0
323;790;5.0
323;791;4.0
323;793;4.0
323;794;5.0
323;805;5.0
323;808;4.0
323;825;4.0
323;830;4.0
323;831;4.0
323;832;5.0
323;833;3.0
323;840;4.0
323;843;4.0
323;848;4.0
323;851;5.0
323;866;4.0
323;867;4.0
323;877;5.0
323;882;4.0
323;888;5.0
323;891;4.0
323;906;3.0
323;917;4.0
323;930;3.0
323;932;4.0
323;934;4.0
323;938;5.0
323;958;5.0
323;960;4.0
323;975;5.0
323;978;4.0
323;984;5.0
323;987;3.0
323;1010;5.0
323;1015;4.0
323;1029;4.0
323;1039;4.0
323;1055;3.0
323;1062;3.0
323;1070;4.0
323;1076;4.0
323;1079;4.0
323;1102;4.0
323;1118;4.0
323;1152;4.0
323;1155;5.0
323;1165;5.0
323;1175;5.0
323;1179;4.0
323;1191;4.0
323;1192;4.0
323;1228;3.0
323;1243;4.0
323;1278;4.0
323;1280;4.0
323;1282;4.0
323;1342;4.0
323;1367;4.0
323;1564;4.0
323;1650;5.0
324;5;5.0
324;15;4.0
324;27;3.0
324;34;3.0
324;35;5.0
324;40;3.0
324;43;5.0
324;50;4.0
324;52;5.0
324;55;3.0
324;62;3.0
324;68;1.0
324;71;4.0
324;85;3.0
324;104;4.0
324;109;3.0
324;114;4.0
324;126;2.0
324;147;3.0
324;158;5.0
324;167;4.0
324;175;5.0
324;187;3.0
324;222;1.0
324;256;4.0
324;263;2.0
324;286;2.0
324;321;3.0
324;455;5.0
324;456;5.0
324;463;3.0
324;465;5.0
324;466;4.0
324;472;4.0
324;477;5.0
324;482;5.0
324;490;4.0
324;495;4.0
324;497;5.0
324;498;4.0
324;504;4.0
324;508;4.0
324;514;4.0
324;519;3.0
324;526;3.0
324;530;2.0
324;531;4.0
324;538;3.0
324;542;4.0
324;545;4.0
324;555;3.0
324;558;5.0
324;565;2.0
324;572;3.0
324;574;4.0
324;592;3.0
324;600;4.0
324;605;3.0
324;615;3.0
324;629;4.0
324;641;3.0
324;647;3.0
324;648;5.0
324;668;4.0
324;670;3.0
324;685;5.0
324;697;4.0
324;707;2.0
324;711;2.0
324;722;3.0
324;730;5.0
324;734;3.0
324;736;4.0
324;742;5.0
324;745;4.0
324;748;3.0
324;752;2.0
324;764;4.0
324;765;4.0
324;771;3.0
324;773;3.0
324;785;3.0
324;790;4.0
324;820;1.0
324;822;3.0
324;827;4.0
324;839;3.0
324;864;3.0
324;874;5.0
324;898;5.0
324;906;4.0
324;916;3.0
324;942;2.0
324;965;5.0
324;990;2.0
324;998;3.0
324;1009;3.0
324;1020;3.0
324;1021;3.0
324;1034;3.0
324;1043;1.0
324;1087;3.0
324;1091;4.0
324;1095;3.0
324;1218;3.0
324;1270;3.0
325;4;4.0
325;10;3.0
325;17;4.0
325;28;4.0
325;39;3.0
325;40;3.0
325;42;5.0
325;43;3.0
325;52;1.0
325;55;2.0
325;62;3.0
325;70;2.0
325;81;5.0
325;116;5.0
325;132;3.0
325;147;4.0
325;151;3.0
325;158;4.0
325;164;1.0
325;167;1.0
325;211;2.0
325;216;3.0
325;241;4.0
325;271;2.0
325;419;1.0
325;455;4.0
325;460;4.0
325;464;2.0
325;465;4.0
325;466;5.0
325;467;5.0
325;484;4.0
325;488;4.0
325;489;3.0
325;490;3.0
325;497;1.0
325;498;5.0
325;504;4.0
325;507;1.0
325;508;5.0
325;514;4.0
325;538;3.0
325;542;1.0
325;545;5.0
325;555;5.0
325;565;2.0
325;566;5.0
325;572;3.0
325;576;4.0
325;597;3.0
325;615;3.0
325;624;4.0
325;629;1.0
325;635;3.0
325;660;1.0
325;668;4.0
325;674;5.0
325;685;5.0
325;700;3.0
325;705;4.0
325;707;1.0
325;715;1.0
325;716;2.0
325;719;3.0
325;730;2.0
325;736;2.0
325;745;3.0
325;748;2.0
325;765;3.0
325;771;3.0
325;773;4.0
325;778;2.0
325;785;4.0
325;787;2.0
325;790;4.0
325;799;1.0
325;816;2.0
325;822;4.0
325;823;5.0
325;827;3.0
325;864;4.0
325;874;3.0
325;886;3.0
325;893;1.0
325;898;4.0
325;903;3.0
325;906;1.0
325;916;3.0
325;931;4.0
325;935;4.0
325;942;1.0
325;972;3.0
325;973;4.0
325;986;2.0
325;1021;1.0
325;1028;5.0
325;1085;2.0
325;1109;3.0
325;1117;4.0
325;1148;1.0
325;1183;1.0
325;1209;3.0
325;1314;1.0
325;1320;4.0
325;1569;3.0
326;0;4.0
326;5;4.0
326;6;4.0
326;8;3.0
326;10;3.0
326;13;3.0
326;15;3.0
326;16;4.0
326;18;4.0
326;22;4.0
326;24;4.0
326;25;3.0
326;27;2.0
326;29;5.0
326;30;5.0
326;31;1.0
326;32;3.0
326;33;4.0
326;35;5.0
326;37;2.0
326;41;2.0
326;42;3.0
326;43;2.0
326;44;4.0
326;46;1.0
326;47;2.0
326;50;4.0
326;51;5.0
326;52;4.0
326;53;4.0
326;57;4.0
326;58;2.0
326;62;4.0
326;65;2.0
326;70;2.0
326;71;3.0
326;77;4.0
326;78;2.0
326;81;5.0
326;82;4.0
326;84;3.0
326;85;3.0
326;88;4.0
326;90;3.0
326;94;3.0
326;95;3.0
326;97;4.0
326;98;4.0
326;107;3.0
326;108;4.0
326;109;3.0
326;113;4.0
326;114;4.0
326;116;5.0
326;121;3.0
326;123;4.0
326;130;4.0
326;131;3.0
326;134;4.0
326;139;4.0
326;140;4.0
326;143;3.0
326;147;2.0
326;151;2.0
326;152;3.0
326;155;4.0
326;156;2.0
326;158;2.0
326;159;4.0
326;161;4.0
326;162;3.0
326;164;3.0
326;166;3.0
326;167;3.0
326;173;5.0
326;174;4.0
326;175;4.0
326;193;4.0
326;194;4.0
326;206;4.0
326;222;4.0
326;224;4.0
326;225;1.0
326;227;2.0
326;228;1.0
326;229;2.0
326;238;3.0
326;241;3.0
326;247;3.0
326;254;4.0
326;257;4.0
326;268;4.0
326;271;4.0
326;286;2.0
326;307;3.0
326;318;5.0
326;328;1.0
326;333;2.0
326;356;3.0
326;379;4.0
326;451;4.0
326;452;4.0
326;453;3.0
326;455;2.0
326;456;4.0
326;457;3.0
326;458;3.0
326;459;3.0
326;460;4.0
326;461;3.0
326;463;4.0
326;464;2.0
326;465;4.0
326;466;2.0
326;467;3.0
326;469;4.0
326;470;5.0
326;471;3.0
326;475;3.0
326;477;4.0
326;480;3.0
326;481;3.0
326;482;5.0
326;483;3.0
326;484;3.0
326;485;4.0
326;486;4.0
326;488;3.0
326;489;3.0
326;490;3.0
326;495;3.0
326;497;4.0
326;498;4.0
326;500;3.0
326;502;5.0
326;503;4.0
326;504;3.0
326;507;3.0
326;508;2.0
326;511;4.0
326;512;5.0
326;514;3.0
326;515;3.0
326;516;3.0
326;517;5.0
326;518;4.0
326;520;4.0
326;523;5.0
326;526;5.0
326;527;3.0
326;528;4.0
326;531;4.0
326;532;3.0
326;534;1.0
326;538;3.0
326;541;4.0
326;542;2.0
326;543;3.0
326;544;4.0
326;545;4.0
326;546;4.0
326;547;3.0
326;548;3.0
326;550;3.0
326;551;3.0
326;558;4.0
326;559;2.0
326;560;4.0
326;561;4.0
326;565;2.0
326;566;3.0
326;567;3.0
326;568;2.0
326;570;4.0
326;571;3.0
326;572;2.0
326;574;3.0
326;575;1.0
326;578;3.0
326;579;4.0
326;580;3.0
326;587;3.0
326;589;3.0
326;591;4.0
326;592;2.0
326;593;2.0
326;594;4.0
326;595;3.0
326;597;4.0
326;599;3.0
326;600;4.0
326;604;2.0
326;605;5.0
326;606;5.0
326;608;2.0
326;610;4.0
326;614;3.0
326;615;4.0
326;616;2.0
326;618;5.0
326;619;4.0
326;622;5.0
326;628;4.0
326;631;1.0
326;632;4.0
326;633;4.0
326;636;4.0
326;638;4.0
326;641;3.0
326;647;2.0
326;648;3.0
326;649;2.0
326;650;5.0
326;653;3.0
326;655;4.0
326;659;4.0
326;661;3.0
326;662;3.0
326;664;3.0
326;665;4.0
326;668;3.0
326;670;4.0
326;671;4.0
326;672;4.0
326;673;4.0
326;674;5.0
326;675;5.0
326;677;3.0
326;678;4.0
326;679;4.0
326;685;3.0
326;690;2.0
326;691;5.0
326;694;4.0
326;695;3.0
326;697;1.0
326;698;4.0
326;699;3.0
326;700;2.0
326;705;3.0
326;707;4.0
326;708;4.0
326;710;4.0
326;711;5.0
326;712;4.0
326;715;3.0
326;717;3.0
326;718;3.0
326;719;3.0
326;721;3.0
326;722;4.0
326;724;3.0
326;725;3.0
326;727;1.0
326;729;1.0
326;730;3.0
326;736;5.0
326;741;3.0
326;743;3.0
326;745;5.0
326;747;3.0
326;748;2.0
326;751;4.0
326;752;2.0
326;753;3.0
326;754;1.0
326;763;4.0
326;765;3.0
326;767;3.0
326;771;3.0
326;774;3.0
326;777;2.0
326;778;3.0
326;779;2.0
326;781;3.0
326;783;3.0
326;785;1.0
326;787;2.0
326;788;3.0
326;789;3.0
326;790;3.0
326;791;4.0
326;793;3.0
326;795;4.0
326;799;2.0
326;806;4.0
326;809;3.0
326;810;4.0
326;811;3.0
326;814;2.0
326;816;2.0
326;820;2.0
326;822;3.0
326;823;2.0
326;824;3.0
326;825;3.0
326;826;3.0
326;829;4.0
326;833;3.0
326;834;3.0
326;835;3.0
326;836;4.0
326;840;3.0
326;842;3.0
326;848;5.0
326;849;2.0
326;854;2.0
326;856;4.0
326;862;4.0
326;874;3.0
326;875;3.0
326;880;5.0
326;885;4.0
326;887;3.0
326;896;4.0
326;897;1.0
326;898;4.0
326;900;4.0
326;902;3.0
326;905;4.0
326;906;4.0
326;907;3.0
326;910;4.0
326;913;3.0
326;916;1.0
326;917;5.0
326;921;3.0
326;925;3.0
326;927;3.0
326;935;5.0
326;940;5.0
326;942;2.0
326;947;4.0
326;956;3.0
326;965;4.0
326;967;4.0
326;970;4.0
326;971;2.0
326;976;2.0
326;978;4.0
326;981;1.0
326;982;3.0
326;986;3.0
326;1000;3.0
326;1005;3.0
326;1011;2.0
326;1015;3.0
326;1020;5.0
326;1024;3.0
326;1026;1.0
326;1031;3.0
326;1042;3.0
326;1049;4.0
326;1064;2.0
326;1065;4.0
326;1067;4.0
326;1072;3.0
326;1074;4.0
326;1082;4.0
326;1083;3.0
326;1087;2.0
326;1089;4.0
326;1092;3.0
326;1099;3.0
326;1101;3.0
326;1103;4.0
326;1111;2.0
326;1113;4.0
326;1117;4.0
326;1144;3.0
326;1145;3.0
326;1164;3.0
326;1166;2.0
326;1170;2.0
326;1175;3.0
326;1198;3.0
326;1199;3.0
326;1212;1.0
326;1229;2.0
326;1238;2.0
326;1241;3.0
326;1260;3.0
326;1286;2.0
326;1299;2.0
326;1311;4.0
326;1319;3.0
326;1344;2.0
326;1460;2.0
327;1;3.0
327;4;3.0
327;45;4.0
327;82;4.0
327;83;2.0
327;116;4.0
327;186;2.0
327;195;2.0
327;449;3.0
327;490;5.0
327;514;3.0
327;520;4.0
327;529;5.0
327;630;2.0
327;660;5.0
327;812;4.0
327;864;2.0
327;878;3.0
327;903;4.0
327;1054;5.0
327;1084;3.0
327;1129;4.0
327;1137;3.0
328;2;3.0
328;5;5.0
328;6;1.0
328;7;3.0
328;8;4.0
328;9;4.0
328;13;3.0
328;22;5.0
328;34;4.0
328;35;5.0
328;39;2.0
328;42;4.0
328;52;4.0
328;55;3.0
328;61;3.0
328;62;3.0
328;65;3.0
328;68;3.0
328;79;4.0
328;81;5.0
328;86;4.0
328;88;5.0
328;96;2.0
328;103;3.0
328;104;4.0
328;107;3.0
328;114;4.0
328;116;5.0
328;119;1.0
328;123;4.0
328;136;3.0
328;139;4.0
328;141;3.0
328;166;3.0
328;175;4.0
328;188;1.0
328;192;2.0
328;203;2.0
328;215;3.0
328;226;1.0
328;227;3.0
328;233;3.0
328;236;2.0
328;245;3.0
328;261;2.0
328;273;3.0
328;281;3.0
328;307;2.0
328;319;3.0
328;333;3.0
328;338;1.0
328;452;3.0
328;453;2.0
328;455;3.0
328;456;4.0
328;458;2.0
328;464;4.0
328;465;3.0
328;469;4.0
328;470;4.0
328;481;4.0
328;483;2.0
328;485;4.0
328;486;2.0
328;487;1.0
328;488;4.0
328;489;5.0
328;495;3.0
328;503;3.0
328;505;3.0
328;516;4.0
328;517;5.0
328;519;2.0
328;521;3.0
328;527;3.0
328;533;4.0
328;542;3.0
328;543;3.0
328;550;3.0
328;556;3.0
328;561;5.0
328;590;3.0
328;591;1.0
328;592;2.0
328;593;3.0
328;596;3.0
328;607;3.0
328;609;5.0
328;616;4.0
328;621;3.0
328;630;2.0
328;631;4.0
328;633;4.0
328;644;1.0
328;645;4.0
328;647;3.0
328;648;4.0
328;653;1.0
328;654;3.0
328;660;1.0
328;664;3.0
328;667;3.0
328;672;3.0
328;674;3.0
328;675;3.0
328;677;3.0
328;678;2.0
328;681;3.0
328;682;3.0
328;684;5.0
328;691;3.0
328;696;3.0
328;700;4.0
328;702;3.0
328;703;3.0
328;718;3.0
328;722;1.0
328;734;3.0
328;736;5.0
328;738;3.0
328;745;3.0
328;752;1.0
328;763;4.0
328;764;3.0
328;767;2.0
328;771;3.0
328;781;5.0
328;790;4.0
328;793;4.0
328;801;2.0
328;825;3.0
328;833;3.0
328;849;3.0
328;850;4.0
328;868;2.0
328;888;4.0
328;916;2.0
328;946;3.0
328;994;3.0
328;995;1.0
328;1006;1.0
328;1017;3.0
328;1055;2.0
328;1075;2.0
328;1081;3.0
328;1106;4.0
328;1115;2.0
328;1118;4.0
328;1127;4.0
328;1140;3.0
328;1218;2.0
328;1228;3.0
328;1297;2.0
328;1339;3.0
328;1361;2.0
328;1375;3.0
328;1390;4.0
328;1417;3.0
328;1433;2.0
329;0;3.0
329;1;3.0
329;5;3.0
329;8;2.0
329;10;2.0
329;12;2.0
329;16;3.0
329;18;2.0
329;19;2.0
329;22;5.0
329;23;5.0
329;24;4.0
329;26;3.0
329;30;4.0
329;32;2.0
329;33;3.0
329;34;3.0
329;35;5.0
329;36;1.0
329;42;3.0
329;47;2.0
329;49;3.0
329;50;3.0
329;51;3.0
329;52;3.0
329;57;3.0
329;58;2.0
329;62;2.0
329;65;4.0
329;67;4.0
329;73;3.0
329;76;4.0
329;81;3.0
329;84;1.0
329;85;3.0
329;86;4.0
329;88;3.0
329;90;2.0
329;93;3.0
329;94;4.0
329;95;3.0
329;96;4.0
329;98;2.0
329;101;4.0
329;103;4.0
329;104;5.0
329;107;3.0
329;111;3.0
329;113;3.0
329;114;3.0
329;115;2.0
329;116;4.0
329;118;3.0
329;120;2.0
329;121;1.0
329;122;4.0
329;123;3.0
329;129;3.0
329;139;4.0
329;140;4.0
329;141;3.0
329;143;3.0
329;149;3.0
329;159;3.0
329;160;3.0
329;161;3.0
329;169;3.0
329;173;4.0
329;174;3.0
329;175;5.0
329;176;5.0
329;177;4.0
329;183;3.0
329;184;3.0
329;186;3.0
329;188;3.0
329;190;2.0
329;191;3.0
329;194;3.0
329;197;4.0
329;204;1.0
329;206;4.0
329;207;2.0
329;209;4.0
329;219;3.0
329;243;3.0
329;245;3.0
329;254;3.0
329;266;4.0
329;268;3.0
329;271;1.0
329;274;5.0
329;288;2.0
329;291;4.0
329;293;3.0
329;305;2.0
329;307;2.0
329;326;4.0
329;369;2.0
329;379;3.0
329;449;4.0
329;451;5.0
329;452;3.0
329;453;3.0
329;455;2.0
329;456;3.0
329;458;1.0
329;461;3.0
329;463;4.0
329;465;2.0
329;466;1.0
329;469;5.0
329;470;4.0
329;471;3.0
329;472;4.0
329;474;5.0
329;476;2.0
329;482;4.0
329;483;5.0
329;484;2.0
329;485;4.0
329;486;2.0
329;488;4.0
329;489;3.0
329;490;3.0
329;492;2.0
329;493;4.0
329;495;3.0
329;496;3.0
329;497;3.0
329;498;3.0
329;499;5.0
329;500;3.0
329;501;2.0
329;502;5.0
329;503;3.0
329;504;2.0
329;507;3.0
329;508;2.0
329;509;3.0
329;512;3.0
329;513;4.0
329;514;2.0
329;515;3.0
329;516;4.0
329;517;5.0
329;518;3.0
329;519;4.0
329;523;2.0
329;524;3.0
329;525;4.0
329;526;3.0
329;527;4.0
329;530;3.0
329;531;3.0
329;532;1.0
329;537;4.0
329;540;3.0
329;541;2.0
329;542;1.0
329;543;4.0
329;544;3.0
329;545;3.0
329;546;4.0
329;547;2.0
329;549;4.0
329;551;3.0
329;552;3.0
329;555;4.0
329;556;4.0
329;558;3.0
329;559;2.0
329;561;5.0
329;562;1.0
329;564;3.0
329;566;4.0
329;570;5.0
329;571;2.0
329;573;5.0
329;574;2.0
329;576;3.0
329;577;2.0
329;578;3.0
329;580;3.0
329;581;2.0
329;582;2.0
329;586;5.0
329;593;1.0
329;595;4.0
329;597;3.0
329;598;3.0
329;599;3.0
329;600;3.0
329;605;4.0
329;606;5.0
329;609;3.0
329;610;4.0
329;613;4.0
329;614;2.0
329;615;3.0
329;616;4.0
329;618;4.0
329;620;5.0
329;621;4.0
329;623;4.0
329;627;2.0
329;628;4.0
329;631;2.0
329;633;4.0
329;634;3.0
329;636;5.0
329;637;3.0
329;641;2.0
329;644;4.0
329;647;2.0
329;648;5.0
329;655;4.0
329;658;3.0
329;659;2.0
329;660;3.0
329;661;3.0
